date,location,new_cases,new_deaths,total_cases,total_deaths
3/26/2020,Canada,1426,8,3385,35
3/27/2020,Canada,633,4,4018,39
3/28/2020,Canada,657,14,4675,53
3/29/2020,Canada,711,7,5386,60
3/30/2020,Canada,869,1,6255,61
3/31/2020,Canada,1169,28,7424,89
4/1/2020,Canada,1112,7,8536,96
4/2/2020,Canada,1059,13,9595,109
4/3/2020,Canada,1673,29,11268,138
4/4/2020,Canada,1251,49,12519,187
4/5/2020,Canada,1363,44,13882,231
4/6/2020,Canada,1614,49,15496,280
4/7/2020,Canada,1157,43,16653,323
4/8/2020,Canada,1230,57,17883,380
4/9/2020,Canada,1391,55,19274,435
4/10/2020,Canada,1474,74,20748,509
4/11/2020,Canada,1385,60,22133,569
4/12/2020,Canada,1168,84,23301,653
4/13/2020,Canada,1064,64,24365,717
4/14/2020,Canada,1298,63,25663,780
4/15/2020,Canada,1383,123,27046,903
4/16/2020,Canada,1318,107,28364,1010
4/17/2020,Canada,1717,183,30081,1193
4/18/2020,Canada,1791,116,31872,1309
4/19/2020,Canada,1469,158,33341,1467
4/20/2020,Canada,1436,113,34777,1580
4/21/2020,Canada,2046,110,36823,1690
4/22/2020,Canada,1590,144,38413,1834
4/23/2020,Canada,1766,140,40179,1974
4/24/2020,Canada,1920,172,42099,2146
4/25/2020,Canada,1778,156,43877,2302
4/26/2020,Canada,1464,163,45341,2465
4/27/2020,Canada,1543,95,46884,2560
4/28/2020,Canada,1605,147,48489,2707
4/29/2020,Canada,1526,152,50015,2859
4/30/2020,Canada,1572,137,51587,2996
5/1/2020,Canada,1649,188,53236,3184
5/2/2020,Canada,1825,207,55061,3391
5/3/2020,Canada,1653,175,56714,3566
3/21/2020,Cape Verde,2,0,2,0
3/22/2020,Cape Verde,1,0,3,0
3/23/2020,Cape Verde,0,0,3,0
3/24/2020,Cape Verde,0,0,3,0
3/25/2020,Cape Verde,0,1,3,1
3/26/2020,Cape Verde,1,0,4,1
3/27/2020,Cape Verde,1,0,5,1
3/28/2020,Cape Verde,0,0,5,1
3/29/2020,Cape Verde,0,0,5,1
3/30/2020,Cape Verde,0,0,5,1
3/31/2020,Cape Verde,0,0,5,1
4/1/2020,Cape Verde,1,0,6,1
4/2/2020,Cape Verde,0,0,6,1
4/3/2020,Cape Verde,0,0,6,1
4/4/2020,Cape Verde,0,0,6,1
4/5/2020,Cape Verde,1,0,7,1
4/6/2020,Cape Verde,0,0,7,1
4/7/2020,Cape Verde,0,0,7,1
4/8/2020,Cape Verde,0,0,7,1
4/9/2020,Cape Verde,0,0,7,1
4/10/2020,Cape Verde,0,0,7,1
4/11/2020,Cape Verde,0,0,7,1
4/12/2020,Cape Verde,1,0,8,1
4/13/2020,Cape Verde,2,0,10,1
4/14/2020,Cape Verde,0,0,10,1
4/15/2020,Cape Verde,1,0,11,1
4/16/2020,Cape Verde,44,0,55,1
4/17/2020,Cape Verde,0,0,55,1
4/18/2020,Cape Verde,1,0,56,1
4/19/2020,Cape Verde,2,0,58,1
4/20/2020,Cape Verde,3,0,61,1
4/21/2020,Cape Verde,6,0,67,1
4/22/2020,Cape Verde,0,0,67,1
4/23/2020,Cape Verde,6,0,73,1
4/24/2020,Cape Verde,9,0,82,1
4/25/2020,Cape Verde,6,0,88,1
4/26/2020,Cape Verde,2,0,90,1
4/27/2020,Cape Verde,16,0,106,1
4/28/2020,Cape Verde,3,0,109,1
4/29/2020,Cape Verde,4,0,113,1
4/30/2020,Cape Verde,0,0,113,1
5/1/2020,Cape Verde,8,0,121,1
5/2/2020,Cape Verde,2,1,123,2
5/3/2020,Cape Verde,29,0,152,2
3/20/2020,Cayman Islands,1,0,1,0
3/21/2020,Cayman Islands,2,1,3,1
3/22/2020,Cayman Islands,0,0,3,1
3/23/2020,Cayman Islands,0,0,3,1
3/24/2020,Cayman Islands,0,0,3,1
3/25/2020,Cayman Islands,0,0,3,1
3/26/2020,Cayman Islands,0,0,3,1
3/27/2020,Cayman Islands,3,0,6,1
3/28/2020,Cayman Islands,2,0,8,1
3/29/2020,Cayman Islands,0,0,8,1
3/30/2020,Cayman Islands,0,0,8,1
3/31/2020,Cayman Islands,4,0,12,1
4/1/2020,Cayman Islands,2,0,14,1
4/2/2020,Cayman Islands,8,0,22,1
4/3/2020,Cayman Islands,6,0,28,1
4/4/2020,Cayman Islands,1,0,29,1
4/5/2020,Cayman Islands,6,0,35,1
4/6/2020,Cayman Islands,4,0,39,1
4/7/2020,Cayman Islands,0,0,39,1
4/8/2020,Cayman Islands,6,0,45,1
4/9/2020,Cayman Islands,0,0,45,1
4/10/2020,Cayman Islands,0,0,45,1
4/11/2020,Cayman Islands,0,0,45,1
4/12/2020,Cayman Islands,8,0,53,1
4/13/2020,Cayman Islands,0,0,53,1
4/14/2020,Cayman Islands,0,0,53,1
4/15/2020,Cayman Islands,1,0,54,1
4/16/2020,Cayman Islands,6,0,60,1
4/17/2020,Cayman Islands,1,0,61,1
4/18/2020,Cayman Islands,0,0,61,1
4/19/2020,Cayman Islands,0,0,61,1
4/20/2020,Cayman Islands,0,0,61,1
4/21/2020,Cayman Islands,5,0,66,1
4/22/2020,Cayman Islands,0,0,66,1
4/23/2020,Cayman Islands,0,0,66,1
4/24/2020,Cayman Islands,0,0,66,1
4/25/2020,Cayman Islands,0,0,66,1
4/26/2020,Cayman Islands,4,0,70,1
4/27/2020,Cayman Islands,0,0,70,1
4/28/2020,Cayman Islands,0,0,70,1
4/29/2020,Cayman Islands,0,0,70,1
4/30/2020,Cayman Islands,3,0,73,1
5/1/2020,Cayman Islands,0,0,73,1
5/2/2020,Cayman Islands,1,0,74,1
5/3/2020,Cayman Islands,0,0,74,1
3/16/2020,Central African Republic,1,0,1,0
3/17/2020,Central African Republic,0,0,1,0
3/18/2020,Central African Republic,0,0,1,0
3/19/2020,Central African Republic,0,0,1,0
3/20/2020,Central African Republic,0,0,1,0
3/21/2020,Central African Republic,0,0,1,0
3/22/2020,Central African Republic,2,0,3,0
3/23/2020,Central African Republic,1,0,4,0
3/24/2020,Central African Republic,0,0,4,0
3/25/2020,Central African Republic,0,0,4,0
3/26/2020,Central African Republic,0,0,4,0
3/27/2020,Central African Republic,1,0,5,0
3/28/2020,Central African Republic,0,0,5,0
3/29/2020,Central African Republic,1,0,6,0
3/30/2020,Central African Republic,0,0,6,0
3/31/2020,Central African Republic,0,0,6,0
4/1/2020,Central African Republic,0,0,6,0
4/2/2020,Central African Republic,2,0,8,0
4/3/2020,Central African Republic,0,0,8,0
4/4/2020,Central African Republic,0,0,8,0
4/5/2020,Central African Republic,1,0,9,0
4/6/2020,Central African Republic,0,0,9,0
4/7/2020,Central African Republic,0,0,9,0
4/8/2020,Central African Republic,0,0,9,0
4/9/2020,Central African Republic,1,0,10,0
4/10/2020,Central African Republic,1,0,11,0
4/11/2020,Central African Republic,0,0,11,0
4/12/2020,Central African Republic,0,0,11,0
4/13/2020,Central African Republic,0,0,11,0
4/14/2020,Central African Republic,0,0,11,0
4/15/2020,Central African Republic,0,0,11,0
4/16/2020,Central African Republic,0,0,11,0
4/17/2020,Central African Republic,1,0,12,0
4/18/2020,Central African Republic,0,0,12,0
4/19/2020,Central African Republic,0,0,12,0
4/20/2020,Central African Republic,0,0,12,0
4/21/2020,Central African Republic,0,0,12,0
4/22/2020,Central African Republic,2,0,14,0
4/23/2020,Central African Republic,2,0,16,0
4/24/2020,Central African Republic,1,0,17,0
4/25/2020,Central African Republic,2,0,19,0
4/26/2020,Central African Republic,0,0,19,0
4/27/2020,Central African Republic,0,0,19,0
4/28/2020,Central African Republic,31,0,50,0
4/29/2020,Central African Republic,0,0,50,0
4/30/2020,Central African Republic,0,0,50,0
5/1/2020,Central African Republic,0,0,50,0
5/2/2020,Central African Republic,22,0,72,0
5/3/2020,Central African Republic,0,0,72,0
3/20/2020,Chad,1,0,1,0
3/21/2020,Chad,0,0,1,0
3/22/2020,Chad,1,0,2,0
3/23/2020,Chad,0,0,2,0
3/24/2020,Chad,0,0,2,0
3/25/2020,Chad,1,0,3,0
3/26/2020,Chad,0,0,3,0
3/27/2020,Chad,2,0,5,0
3/28/2020,Chad,0,0,5,0
3/29/2020,Chad,0,0,5,0
3/30/2020,Chad,0,0,5,0
3/31/2020,Chad,2,0,7,0
4/1/2020,Chad,0,0,7,0
4/2/2020,Chad,0,0,7,0
4/3/2020,Chad,0,0,7,0
4/4/2020,Chad,0,0,7,0
4/5/2020,Chad,1,0,8,0
4/6/2020,Chad,1,0,9,0
4/7/2020,Chad,0,0,9,0
4/8/2020,Chad,0,0,9,0
4/9/2020,Chad,1,0,10,0
4/10/2020,Chad,1,0,11,0
4/11/2020,Chad,0,0,11,0
4/12/2020,Chad,0,0,11,0
4/13/2020,Chad,4,0,15,0
4/14/2020,Chad,8,0,23,0
4/15/2020,Chad,0,0,23,0
4/16/2020,Chad,4,0,27,0
4/17/2020,Chad,0,0,27,0
4/18/2020,Chad,6,0,33,0
4/19/2020,Chad,0,0,33,0
4/20/2020,Chad,0,0,33,0
4/21/2020,Chad,0,0,33,0
4/22/2020,Chad,1,0,34,0
4/23/2020,Chad,0,0,34,0
4/24/2020,Chad,6,0,40,0
4/25/2020,Chad,0,0,40,0
4/26/2020,Chad,0,0,40,0
4/27/2020,Chad,6,0,46,0
4/28/2020,Chad,0,0,46,0
4/29/2020,Chad,6,2,52,2
4/30/2020,Chad,0,0,52,2
5/1/2020,Chad,21,3,73,5
5/2/2020,Chad,0,0,73,5
5/3/2020,Chad,44,5,117,10
3/4/2020,Chile,1,0,1,0
3/5/2020,Chile,2,0,3,0
3/6/2020,Chile,1,0,4,0
3/7/2020,Chile,1,0,5,0
3/9/2020,Chile,5,0,10,0
3/10/2020,Chile,3,0,13,0
3/11/2020,Chile,4,0,17,0
3/12/2020,Chile,6,0,23,0
3/13/2020,Chile,10,0,33,0
3/14/2020,Chile,10,0,43,0
3/15/2020,Chile,18,0,61,0
3/16/2020,Chile,14,0,75,0
3/17/2020,Chile,81,0,156,0
3/18/2020,Chile,45,0,201,0
3/19/2020,Chile,37,0,238,0
3/20/2020,Chile,104,0,342,0
3/21/2020,Chile,92,0,434,0
3/22/2020,Chile,103,0,537,0
3/23/2020,Chile,95,1,632,1
3/24/2020,Chile,114,1,746,2
3/25/2020,Chile,176,0,922,2
3/26/2020,Chile,220,1,1142,3
3/27/2020,Chile,164,1,1306,4
3/28/2020,Chile,304,1,1610,5
3/29/2020,Chile,299,1,1909,6
3/30/2020,Chile,230,1,2139,7
3/31/2020,Chile,310,1,2449,8
4/1/2020,Chile,289,4,2738,12
4/2/2020,Chile,293,4,3031,16
4/3/2020,Chile,373,2,3404,18
4/4/2020,Chile,333,4,3737,22
4/5/2020,Chile,424,5,4161,27
4/6/2020,Chile,310,7,4471,34
4/7/2020,Chile,344,3,4815,37
4/8/2020,Chile,301,6,5116,43
4/9/2020,Chile,430,5,5546,48
4/10/2020,Chile,426,9,5972,57
4/11/2020,Chile,529,8,6501,65
4/12/2020,Chile,426,8,6927,73
4/13/2020,Chile,286,7,7213,80
4/14/2020,Chile,312,2,7525,82
4/15/2020,Chile,392,10,7917,92
4/16/2020,Chile,356,2,8273,94
4/17/2020,Chile,534,11,8807,105
4/18/2020,Chile,445,11,9252,116
4/19/2020,Chile,478,10,9730,126
4/20/2020,Chile,358,7,10088,133
4/21/2020,Chile,419,6,10507,139
4/22/2020,Chile,325,8,10832,147
4/23/2020,Chile,464,13,11296,160
4/24/2020,Chile,516,8,11812,168
4/25/2020,Chile,494,6,12306,174
4/26/2020,Chile,552,7,12858,181
4/27/2020,Chile,473,8,13331,189
4/28/2020,Chile,482,9,13813,198
4/29/2020,Chile,552,9,14365,207
4/30/2020,Chile,520,9,14885,216
5/1/2020,Chile,1138,11,16023,227
5/2/2020,Chile,985,7,17008,234
5/3/2020,Chile,1427,13,18435,247
12/31/2019,China,27,0,27,0
1/1/2020,China,0,0,27,0
1/2/2020,China,0,0,27,0
1/3/2020,China,17,0,44,0
1/4/2020,China,0,0,44,0
1/5/2020,China,15,0,59,0
1/6/2020,China,0,0,59,0
1/7/2020,China,0,0,59,0
1/8/2020,China,0,0,59,0
1/9/2020,China,0,0,59,0
1/10/2020,China,0,0,59,0
1/11/2020,China,0,1,59,1
1/12/2020,China,0,0,59,1
1/13/2020,China,0,0,59,1
1/14/2020,China,0,0,59,1
1/15/2020,China,0,1,59,2
1/16/2020,China,0,0,59,2
1/17/2020,China,4,0,63,2
1/18/2020,China,17,0,80,2
1/19/2020,China,136,1,216,3
1/20/2020,China,19,0,235,3
1/21/2020,China,151,3,386,6
1/22/2020,China,140,11,526,17
1/23/2020,China,97,0,623,17
1/24/2020,China,259,9,882,26
1/25/2020,China,441,15,1323,41
1/26/2020,China,665,15,1988,56
1/27/2020,China,787,25,2775,81
1/28/2020,China,1753,25,4528,106
1/29/2020,China,1466,26,5994,132
1/30/2020,China,1740,38,7734,170
1/31/2020,China,1980,43,9714,213
2/1/2020,China,2095,46,11809,259
2/2/2020,China,2590,45,14399,304
2/3/2020,China,2812,57,17211,361
2/4/2020,China,3237,65,20448,426
2/5/2020,China,3872,66,24320,492
2/6/2020,China,3727,72,28047,564
2/7/2020,China,3160,73,31207,637
2/8/2020,China,3418,86,34625,723
2/9/2020,China,2607,89,37232,812
2/10/2020,China,2974,97,40206,909
2/11/2020,China,2490,108,42696,1017
2/12/2020,China,2028,97,44724,1114
2/13/2020,China,15141,254,59865,1368
2/14/2020,China,4156,13,64021,1381
2/15/2020,China,2538,143,66559,1524
2/16/2020,China,2007,142,68566,1666
2/17/2020,China,2052,105,70618,1771
2/18/2020,China,1890,98,72508,1869
2/19/2020,China,1750,139,74258,2008
2/20/2020,China,394,112,74652,2120
2/21/2020,China,891,118,75543,2238
2/22/2020,China,826,109,76369,2347
2/23/2020,China,647,98,77016,2445
2/24/2020,China,218,150,77234,2595
2/25/2020,China,515,70,77749,2665
2/26/2020,China,410,52,78159,2717
2/27/2020,China,439,29,78598,2746
2/28/2020,China,329,44,78927,2790
2/29/2020,China,428,47,79355,2837
3/1/2020,China,574,35,79929,2872
3/2/2020,China,205,42,80134,2914
3/3/2020,China,127,32,80261,2946
3/4/2020,China,119,37,80380,2983
3/5/2020,China,117,31,80497,3014
3/6/2020,China,170,30,80667,3044
3/7/2020,China,101,28,80768,3072
3/8/2020,China,46,27,80814,3099
3/9/2020,China,45,23,80859,3122
3/10/2020,China,20,17,80879,3139
3/11/2020,China,29,22,80908,3161
3/12/2020,China,24,11,80932,3172
3/13/2020,China,22,7,80954,3179
3/14/2020,China,19,15,80973,3194
3/15/2020,China,22,9,80995,3203
3/16/2020,China,25,13,81020,3216
3/17/2020,China,43,9,81063,3225
3/18/2020,China,23,16,81086,3241
3/19/2020,China,44,8,81130,3249
3/20/2020,China,99,4,81229,3253
3/21/2020,China,52,6,81281,3259
3/22/2020,China,65,6,81346,3265
3/23/2020,China,138,9,81484,3274
3/24/2020,China,69,7,81553,3281
3/25/2020,China,78,4,81631,3285
3/26/2020,China,102,6,81733,3291
3/27/2020,China,94,5,81827,3296
3/28/2020,China,119,3,81946,3299
3/29/2020,China,113,5,82059,3304
3/30/2020,China,98,2,82157,3306
3/31/2020,China,84,3,82241,3309
4/1/2020,China,54,1,82295,3310
4/2/2020,China,100,6,82395,3316
4/3/2020,China,70,10,82465,3326
4/4/2020,China,62,4,82527,3330
4/5/2020,China,48,3,82575,3333
4/6/2020,China,67,2,82642,3335
4/7/2020,China,56,0,82698,3335
4/8/2020,China,86,2,82784,3337
4/9/2020,China,86,2,82870,3339
4/10/2020,China,55,1,82925,3340
4/11/2020,China,79,3,83004,3343
4/12/2020,China,93,0,83097,3343
4/13/2020,China,112,2,83209,3345
4/14/2020,China,94,0,83303,3345
4/15/2020,China,49,1,83352,3346
4/16/2020,China,50,0,83402,3346
4/17/2020,China,352,1290,83754,4636
4/18/2020,China,31,0,83785,4636
4/19/2020,China,18,0,83803,4636
4/20/2020,China,14,0,83817,4636
4/21/2020,China,32,0,83849,4636
4/22/2020,China,15,0,83864,4636
4/23/2020,China,12,0,83876,4636
4/24/2020,China,8,0,83884,4636
4/25/2020,China,15,0,83899,4636
4/26/2020,China,10,0,83909,4636
4/27/2020,China,3,1,83912,4637
4/28/2020,China,26,0,83938,4637
4/29/2020,China,2,0,83940,4637
4/30/2020,China,4,0,83944,4637
5/1/2020,China,12,0,83956,4637
5/2/2020,China,3,0,83959,4637
5/3/2020,China,2,0,83961,4637
3/7/2020,Colombia,1,0,1,0
3/10/2020,Colombia,2,0,3,0
3/12/2020,Colombia,6,0,9,0
3/14/2020,Colombia,7,0,16,0
3/15/2020,Colombia,18,0,34,0
3/16/2020,Colombia,11,0,45,0
3/17/2020,Colombia,12,0,57,0
3/18/2020,Colombia,8,0,65,0
3/19/2020,Colombia,37,0,102,0
3/20/2020,Colombia,26,0,128,0
3/21/2020,Colombia,30,0,158,0
3/22/2020,Colombia,52,1,210,1
3/23/2020,Colombia,25,1,235,2
3/24/2020,Colombia,71,1,306,3
3/25/2020,Colombia,72,0,378,3
3/26/2020,Colombia,92,1,470,4
3/27/2020,Colombia,21,2,491,6
3/28/2020,Colombia,48,0,539,6
3/29/2020,Colombia,69,0,608,6
3/30/2020,Colombia,94,4,702,10
3/31/2020,Colombia,96,4,798,14
4/1/2020,Colombia,108,2,906,16
4/2/2020,Colombia,159,1,1065,17
4/3/2020,Colombia,96,2,1161,19
4/4/2020,Colombia,106,6,1267,25
4/5/2020,Colombia,139,7,1406,32
4/6/2020,Colombia,79,3,1485,35
4/7/2020,Colombia,94,11,1579,46
4/8/2020,Colombia,201,4,1780,50
4/9/2020,Colombia,274,5,2054,55
4/10/2020,Colombia,169,14,2223,69
4/11/2020,Colombia,250,11,2473,80
4/12/2020,Colombia,236,20,2709,100
4/13/2020,Colombia,67,9,2776,109
4/14/2020,Colombia,76,3,2852,112
4/15/2020,Colombia,127,15,2979,127
4/16/2020,Colombia,126,4,3105,131
4/17/2020,Colombia,128,13,3233,144
4/18/2020,Colombia,206,9,3439,153
4/19/2020,Colombia,182,13,3621,166
4/20/2020,Colombia,171,13,3792,179
4/21/2020,Colombia,185,10,3977,189
4/22/2020,Colombia,172,7,4149,196
4/23/2020,Colombia,207,10,4356,206
4/24/2020,Colombia,205,9,4561,215
4/25/2020,Colombia,320,10,4881,225
4/26/2020,Colombia,261,8,5142,233
4/27/2020,Colombia,237,10,5379,243
4/28/2020,Colombia,218,10,5597,253
4/29/2020,Colombia,352,16,5949,269
4/30/2020,Colombia,262,9,6211,278
5/1/2020,Colombia,296,15,6507,293
5/2/2020,Colombia,499,21,7006,314
5/3/2020,Colombia,279,10,7285,324
5/2/2020,Comoros,1,0,1,0
5/3/2020,Comoros,0,0,1,0
3/16/2020,Congo,1,0,1,0
3/17/2020,Congo,0,0,1,0
3/18/2020,Congo,0,0,1,0
3/19/2020,Congo,2,0,3,0
3/20/2020,Congo,0,0,3,0
3/21/2020,Congo,0,0,3,0
3/22/2020,Congo,1,0,4,0
3/23/2020,Congo,0,0,4,0
3/24/2020,Congo,0,0,4,0
3/25/2020,Congo,0,0,4,0
3/26/2020,Congo,0,0,4,0
3/27/2020,Congo,0,0,4,0
3/28/2020,Congo,0,0,4,0
3/29/2020,Congo,15,0,19,0
3/30/2020,Congo,0,0,19,0
3/31/2020,Congo,0,0,19,0
4/1/2020,Congo,3,2,22,2
4/2/2020,Congo,0,0,22,2
4/3/2020,Congo,19,1,41,3
4/4/2020,Congo,0,0,41,3
4/5/2020,Congo,4,2,45,5
4/6/2020,Congo,0,0,45,5
4/7/2020,Congo,0,0,45,5
4/8/2020,Congo,0,0,45,5
4/9/2020,Congo,15,0,60,5
4/10/2020,Congo,0,0,60,5
4/11/2020,Congo,0,0,60,5
4/12/2020,Congo,0,0,60,5
4/13/2020,Congo,10,0,70,5
4/14/2020,Congo,0,0,70,5
4/15/2020,Congo,4,0,74,5
4/16/2020,Congo,43,0,117,5
4/17/2020,Congo,0,0,117,5
4/18/2020,Congo,26,1,143,6
4/19/2020,Congo,0,0,143,6
4/20/2020,Congo,17,0,160,6
4/21/2020,Congo,0,0,160,6
4/22/2020,Congo,5,0,165,6
4/23/2020,Congo,21,0,186,6
4/24/2020,Congo,0,0,186,6
4/25/2020,Congo,14,0,200,6
4/26/2020,Congo,0,2,200,8
4/27/2020,Congo,0,0,200,8
4/28/2020,Congo,7,0,207,8
4/29/2020,Congo,0,0,207,8
4/30/2020,Congo,13,1,220,9
5/1/2020,Congo,0,0,220,9
5/2/2020,Congo,9,1,229,10
5/3/2020,Congo,0,0,229,10
3/7/2020,Costa Rica,1,0,1,0
3/9/2020,Costa Rica,4,0,5,0
3/10/2020,Costa Rica,4,0,9,0
3/11/2020,Costa Rica,4,0,13,0
3/12/2020,Costa Rica,9,0,22,0
3/13/2020,Costa Rica,1,0,23,0
3/14/2020,Costa Rica,3,0,26,0
3/15/2020,Costa Rica,1,0,27,0
3/16/2020,Costa Rica,8,0,35,0
3/17/2020,Costa Rica,6,0,41,0
3/18/2020,Costa Rica,9,0,50,0
3/19/2020,Costa Rica,19,1,69,1
3/20/2020,Costa Rica,18,0,87,1
3/21/2020,Costa Rica,26,1,113,2
3/22/2020,Costa Rica,4,0,117,2
3/23/2020,Costa Rica,17,0,134,2
3/24/2020,Costa Rica,24,0,158,2
3/25/2020,Costa Rica,19,0,177,2
3/26/2020,Costa Rica,24,0,201,2
3/27/2020,Costa Rica,30,0,231,2
3/28/2020,Costa Rica,32,0,263,2
3/29/2020,Costa Rica,32,0,295,2
3/30/2020,Costa Rica,19,0,314,2
3/31/2020,Costa Rica,16,0,330,2
4/1/2020,Costa Rica,17,0,347,2
4/2/2020,Costa Rica,28,0,375,2
4/3/2020,Costa Rica,21,0,396,2
4/4/2020,Costa Rica,20,0,416,2
4/5/2020,Costa Rica,19,0,435,2
4/6/2020,Costa Rica,19,0,454,2
4/7/2020,Costa Rica,13,0,467,2
4/8/2020,Costa Rica,16,0,483,2
4/9/2020,Costa Rica,19,0,502,2
4/10/2020,Costa Rica,37,1,539,3
4/11/2020,Costa Rica,19,0,558,3
4/12/2020,Costa Rica,19,0,577,3
4/13/2020,Costa Rica,18,0,595,3
4/14/2020,Costa Rica,17,0,612,3
4/15/2020,Costa Rica,6,0,618,3
4/16/2020,Costa Rica,8,1,626,4
4/17/2020,Costa Rica,16,0,642,4
4/18/2020,Costa Rica,7,0,649,4
4/19/2020,Costa Rica,6,0,655,4
4/20/2020,Costa Rica,5,0,660,4
4/21/2020,Costa Rica,2,2,662,6
4/22/2020,Costa Rica,7,0,669,6
4/23/2020,Costa Rica,12,0,681,6
4/24/2020,Costa Rica,6,0,687,6
4/25/2020,Costa Rica,0,0,687,6
4/26/2020,Costa Rica,6,0,693,6
4/27/2020,Costa Rica,2,0,695,6
4/28/2020,Costa Rica,2,0,697,6
4/29/2020,Costa Rica,8,0,705,6
4/30/2020,Costa Rica,8,0,713,6
5/1/2020,Costa Rica,6,0,719,6
5/2/2020,Costa Rica,6,0,725,6
5/3/2020,Costa Rica,8,0,733,6
3/12/2020,Cote d'Ivoire,1,0,1,0
3/15/2020,Cote d'Ivoire,3,0,4,0
3/16/2020,Cote d'Ivoire,0,0,4,0
3/17/2020,Cote d'Ivoire,1,0,5,0
3/18/2020,Cote d'Ivoire,0,0,5,0
3/19/2020,Cote d'Ivoire,1,0,6,0
3/20/2020,Cote d'Ivoire,3,0,9,0
3/21/2020,Cote d'Ivoire,5,0,14,0
3/22/2020,Cote d'Ivoire,3,0,17,0
3/23/2020,Cote d'Ivoire,8,0,25,0
3/24/2020,Cote d'Ivoire,0,0,25,0
3/25/2020,Cote d'Ivoire,48,0,73,0
3/26/2020,Cote d'Ivoire,7,0,80,0
3/27/2020,Cote d'Ivoire,16,0,96,0
3/28/2020,Cote d'Ivoire,5,0,101,0
3/29/2020,Cote d'Ivoire,39,0,140,0
3/30/2020,Cote d'Ivoire,25,1,165,1
3/31/2020,Cote d'Ivoire,3,0,168,1
4/1/2020,Cote d'Ivoire,0,0,168,1
4/2/2020,Cote d'Ivoire,22,0,190,1
4/3/2020,Cote d'Ivoire,4,0,194,1
4/4/2020,Cote d'Ivoire,24,0,218,1
4/5/2020,Cote d'Ivoire,27,1,245,2
4/6/2020,Cote d'Ivoire,16,1,261,3
4/7/2020,Cote d'Ivoire,62,0,323,3
4/8/2020,Cote d'Ivoire,26,0,349,3
4/9/2020,Cote d'Ivoire,35,0,384,3
4/10/2020,Cote d'Ivoire,60,0,444,3
4/11/2020,Cote d'Ivoire,36,0,480,3
4/12/2020,Cote d'Ivoire,53,1,533,4
4/13/2020,Cote d'Ivoire,41,1,574,5
4/14/2020,Cote d'Ivoire,52,1,626,6
4/15/2020,Cote d'Ivoire,0,0,626,6
4/16/2020,Cote d'Ivoire,28,0,654,6
4/17/2020,Cote d'Ivoire,34,0,688,6
4/18/2020,Cote d'Ivoire,54,0,742,6
4/19/2020,Cote d'Ivoire,59,2,801,8
4/20/2020,Cote d'Ivoire,46,1,847,9
4/21/2020,Cote d'Ivoire,32,1,879,10
4/22/2020,Cote d'Ivoire,37,3,916,13
4/23/2020,Cote d'Ivoire,36,1,952,14
4/24/2020,Cote d'Ivoire,52,0,1004,14
4/25/2020,Cote d'Ivoire,73,0,1077,14
4/26/2020,Cote d'Ivoire,34,0,1111,14
4/27/2020,Cote d'Ivoire,39,0,1150,14
4/28/2020,Cote d'Ivoire,14,0,1164,14
4/29/2020,Cote d'Ivoire,19,0,1183,14
4/30/2020,Cote d'Ivoire,55,0,1238,14
5/1/2020,Cote d'Ivoire,37,0,1275,14
5/2/2020,Cote d'Ivoire,58,1,1333,15
5/3/2020,Cote d'Ivoire,29,0,1362,15
12/31/2019,Croatia,0,0,0,0
1/1/2020,Croatia,0,0,0,0
1/2/2020,Croatia,0,0,0,0
1/3/2020,Croatia,0,0,0,0
1/4/2020,Croatia,0,0,0,0
1/5/2020,Croatia,0,0,0,0
1/6/2020,Croatia,0,0,0,0
1/7/2020,Croatia,0,0,0,0
1/8/2020,Croatia,0,0,0,0
1/9/2020,Croatia,0,0,0,0
1/10/2020,Croatia,0,0,0,0
1/11/2020,Croatia,0,0,0,0
1/12/2020,Croatia,0,0,0,0
1/13/2020,Croatia,0,0,0,0
1/14/2020,Croatia,0,0,0,0
1/15/2020,Croatia,0,0,0,0
1/16/2020,Croatia,0,0,0,0
1/17/2020,Croatia,0,0,0,0
1/18/2020,Croatia,0,0,0,0
1/19/2020,Croatia,0,0,0,0
1/20/2020,Croatia,0,0,0,0
1/21/2020,Croatia,0,0,0,0
1/22/2020,Croatia,0,0,0,0
1/23/2020,Croatia,0,0,0,0
1/24/2020,Croatia,0,0,0,0
1/25/2020,Croatia,0,0,0,0
1/26/2020,Croatia,0,0,0,0
1/27/2020,Croatia,0,0,0,0
1/28/2020,Croatia,0,0,0,0
1/29/2020,Croatia,0,0,0,0
1/30/2020,Croatia,0,0,0,0
1/31/2020,Croatia,0,0,0,0
2/1/2020,Croatia,0,0,0,0
2/2/2020,Croatia,0,0,0,0
2/3/2020,Croatia,0,0,0,0
2/4/2020,Croatia,0,0,0,0
2/5/2020,Croatia,0,0,0,0
2/6/2020,Croatia,0,0,0,0
2/7/2020,Croatia,0,0,0,0
2/8/2020,Croatia,0,0,0,0
2/9/2020,Croatia,0,0,0,0
2/10/2020,Croatia,0,0,0,0
2/11/2020,Croatia,0,0,0,0
2/12/2020,Croatia,0,0,0,0
2/13/2020,Croatia,0,0,0,0
2/14/2020,Croatia,0,0,0,0
2/15/2020,Croatia,0,0,0,0
2/16/2020,Croatia,0,0,0,0
2/17/2020,Croatia,0,0,0,0
2/18/2020,Croatia,0,0,0,0
